ID,Label,Count
[U:1:54853176],mcfucker,307
[U:1:101041373],Mahhcell,43
[U:1:133046403],Shamu,301
[U:1:82804098],swank,349
[U:1:34227769],Jon,69
[U:1:396627941],jub_smooth,334
[U:1:110000802],team orphans Go,22
[U:1:148548823],slowtown,207
[U:1:54705766],Phrozen,123
[U:1:206455680],Sprasty,188
[U:1:1090608270],K4rt,41
[U:1:72550911],Killkenny01,8
[U:1:356390209],fl,122
[U:1:353449966],Teratoid,173
[U:1:196571993],M4x,117
[U:1:224146977],hush,42
[U:1:108048682],kim,408
